filename,text,label
subject280,"Buenas ! ! A todos y todas ! Eso iba a decir yo , sólo estas controlando tu progreso con la bascula ? Te has medido perimetro de cintura , pierna , brazo ... quizas sea que has subido masa magra y bajado masa grasa si esos perimetros han bajado . Por otro lado aunque comas todo 0 % si consumes más calorías de las que necesitas para estar en déficit , engordaras . Chicos y chicas , haber si me podeis ayudar , realizo 3 dias crossfit y 3 días gym ( pierna , torso y fullbody ) además solía salir a correr 2 dias 6km . Últimamente he ido petando de piernas y en parte por el estres ( exámenes , poco dormir ... ) deje la carrera , aún así seguí notando las piernas que no me recuperan . Me quité la pierna del gym , y las sigo notando cargadas . Estoy en semana de descarga para hacer un reset . Como os organizariais ? Tengo pensando quitar el dia de pierna Se trabaja casi siempre el tren inferior Yo esk no voy a clases grupales . Entreno con un chico que compite y esta sólo conmigo , y voy al día es decir no sé de antes lo que entreno . El sí lo va teniendo en cuenta xk me va diciendo la semana que viene aumentamos intensidad y eso . Pero el entreno como tal no lo tengo previo Esa era mi duda , fuera pierna de los días de gym Y de correr como lo veis ? Poco a poco hasta que se vayan haciendo para no volver a petar ? O tambien al palco la carrera ? Estoy a deficit desde hace 5 meses Mas o menos he calculado un gatos de 2000 o 2200 que tengo Pero esk aun tengo algo que perder de peso ... Medidas y eso me tomo no solo peso claro Pero bueno , más no es mejor , es algo que me cuesta meterme en la cabeza cara sonriendo con sudor frío No a este ritmo 3 meses , el cuerpo me pedía guerra Pero no le he dado el descanso necesario a las patas cara decepcionada Escalo desde hace 2 años , y corria Deje la escalada x trabajo y me meti a crossfit Eso es lo que fallo , no se como planificarlo para que me haya descanso suficiente 🤦‍♀ Soy un culo inquieto Ese es un problema jajjaja Yo creo que me he frito el sistema nervioso tmb Haber si esta semana de descarga ... Jaajaja mi problema esk mi ocio , es irme con los compis a la montaña de ruta o a escalar , pasar el finde en algún sitio chulo Cuando se termina la ruta , o la via de escalada si jaja Pero merece la pena Jajajaja tampoco te creas ! cara sonriendo con sudor frío Gracias x la ayuda ! Voy a intentar organizarme un poquito mejor cara sonriendo con ojos sonrientes Arribes del duero creo recordar Salamanca pegado a Portugal Yo creo que moriría comiendo jajajja Que oferta ? Y donde jeje Algo para los no respondedores a la cafeína que active un poco ? Vamos me la tomo , y no noto nada . Aumente la dosis e igual . Y aunque me la tome tarde en plan 7 u 8 de la tarde ( entreno sobre esa hora ) duermo fácilmente ( que sé que la gente dice de tomarla pronto por que les cuesta dormir ) yo nanai Todo aquello con harina de avena / espelta y sal ros del himalaya ? cara llorando de risa ",1
subject2,Bien y ustedes como están ? Gracias Pero por que estas haci ? corazón rojo Te entiendo a mi varias veces me pasaba . Por lo que ahora lo tomo con calma porque pasa de que bajas de peso y lo vuelves a subir después de la dieta haci que es mas un estilo de vida . Pero no te preocupes poco a poco lograras lo que quieras pero tienes que esforzarte Cualquier ayuda que quieras solo escribe las Yo antes solo desayunaba en en vacaciones y era aveces Manzanilla o te verde . Pero ahora es muy dife :| Si no quieres que sospeche llevate los a otra parte y vota los si puedes Si que es grande Hola como se encuentran ? Yo me estoy manteniendo ocupada cara sonriendo con ojos grandes Que bueno que estés bien yo estoy esperando que mi familia termine de comer para vomitar Igual se escucharía x eso espero que terminen de comer para que se vallan a su cuartos Lo que dice es muy cierto Estoy en eso pero a pasado tanto tiempo Y tu que tal como te va todo ? ,1
subject146,"Quiero empezar a trabajar mi cuerpo ( sí somos amigos y vamos a empezar a ir al gym juntos jajajajaja ) Hombre eso claro jajajaj No nos hemos apuntado Simplemente queremos estar en forma Nos apuntaremos para este mes Por eso hemos buscado un grupo así De gente que sepa corazón rojo corazón rojo Mi contador de deporte ahora mismo está a 0 Eso lo llevo sobrao jajajajaj Más que en ocasiones muy señaladas Es buena gente , tranqui Me guardo el link , pinta muy interesante No no , me he equivocao de grupo Últimamente le estoy dando al Gmod Jorge hijo mio my son ... Mira que eres bestia macho ... Viene de no hacer absolutamente nada Le conozco , por si no era obvio xD Qué guapo el pack Quién lo pillase cara sonriendo con ojos de corazón Como pille esos donuts ... Y lamæ ese chocolate ... Ay dios que me da algo Tengo que ser fuerte , hombre ya cara sonriendo con los ojos cerrados cara sonriendo con los ojos cerrados No me gusta publicarlo por ahí , pero gracias por el interés cara sonriente Al principio me dedicaba al gaming pero luego comencé a subir cosas más trabajadas Más enfocado a dar el 100 % de mí De mis habilidades de edición y montaje Todavía sobre videojuegos , sí Pero también tengo más suscriptores Así que no sabría decirte Y no , no lo tengo monetizado Lo hago por gusto y amor a ello Ojalá algún día me de para poder dedicarme a esto Por ahora soy estudiante Tengo muchísima vergüenza con este tema Que se he movido el chat A estas horas el toti canalla ",0
subject217,este no es hamtaro es un plagio xino Ay que corcho con el tío Paco y kien ta dixo k no hago calistenia in da beach ? lo malo k yo no hago dieta tiene mas fuerza k yo cierto ? mira mi tableta mami los culturistas bebeis alcohol o es demasiado perjudicial voy a correr solo pa k tapas los azulejos del baño pero eso k tiene k ver con el culturismo yo he venido pa adiestrarme en el arte del culturismo pero kieren sacar mi vena troll @USER no esta deus vult aki si era la xaxa culturista oficial el de la cara destapada kien es el rey ? si os está baneando el bot si esos están jubilaos ya musculos around the world ligar con mozas cierto ? ahora estan los preplayas k tiene toda la razón le dejó mi like ,0
subject240,"@USER fotos Disney , no ? Perdonad mi retraso de conversación , qué es hmb ? Y cuidado con las lesiones @USER encantada también cara feliz con ojos sonrientes @USER gracias juli , qué buen te veni Bien te veo cara llorando de risa ( el predictivo ) Lu ... mi niñaaaaaa cara lanzando un beso cara lanzando un beso cara lanzando un beso Gracias @USER , para qué sirve porfa ? Ahí vamos , de lunes , hoy tranquila , tengo lesiones en rodilla y voy poco a poco , pero empiezo . Me he propuesto correr , a ver si soy capaz cara llorando de risa Empezaré en cinta , pero la idea es fuera cara feliz con ojos sonrientes Quisiera llegar a correr trail , pero a ver mi resistencia Ya os iré contando . Y a ver la entrenadora personal cómo me trata cara llorando de risa @USER qué fotón , no ? Pesa la elegí porque la conocía de otras amistades que entrenó y la chavala tiene hasta lista de espera ... Bienvenidos a los nuevos cara feliz con ojos sonrientes Hoy me han puesto falta en entrenamiento , y encima he cenado hidratos ... un completo , que se llama ... cara gritando de miedo Lu ... el estómago de nuevo ? O colon irritable ? Cuidao con el estrés ... yo probé a hacer yoga , pero no es nada relajante , aunque posturalmente me ha venido genial , y para elongar ( se dice así ? ) músculos ... y la natación sí me relaja , aunque últimamente la practico poco . @USER qué bueno lo del complejo pokemon ! cara llorando de risa cara llorando de risa cara llorando de risa Ah por cierto , veo que se han repartido masajes gratuitos , quién los ha probado ? cara con ojos cerrados y lengua fuera oye Juli , y ese vídeo ? Qué peso levantas ya ? Hala , me voy a la cama ya ! Buenas noches y espero que estéis durmiendo bien ! Pd . Yo tomo termogénico con L carnitina , cafeína y etc , aunque sólo para el cardio ( @USER me informó súper bien de esto hace un tiempo ya ) . Y a mí me funciona , y pierdo . Cohones , tol mundo queriendo ganar aunque sea al parchís , y yo aquí que no sé qué hacer pa perder cara sacando la lengua y guiñando un ojo Buenas noches ! Sobre el tema de los fármacos sólo puedo opinar que la vida es el mayor valor que tenemos , de ahí que el precio que nos dispongamos a pagar sea el más caro . Y en momentos no muy afortunados , todos estamos dispuestos a pagar por un día más de vida . Obviamente eso hace que el precio El sea incalculable . Es ley oferta demanda y subida de valor ( esto parece una clase de economía , más que de nutrición y deporte jaja ) . De la encuesta , no me gustan mis manos normalmente , son pequeñas y parecen de niña , pero eso sí , trabajan y levantan peso , así que me van estupendas , pero no las enseño cara sacando la lengua y guiñando un ojo Por cierto yo los audios no suelo escucharlos @USER Este finde prometía en entrenamiento , pues me he pillao una gripe que ni la peli de twister oye . Resultado ? Me vi la saga de xmen y espero que algo se me haya pegao , que mañana ya no hay más excusas pa no ir al gym . El vídeo de sentadillas 180 kg ? de @USER , eres tú ? cara gritando de miedo yo las hago con 30 y estoy orgullosa ( o lo estaba , claro ) jajjaja Alguien contestó a Sergio ? Batido de prótesis , Sergio . Y lee por aquí que todos los días se aprenden un montón de cosas . Determinadas fotos y conversaciones sobre la anorexia y no comer @USER @USER no me han gustado , en el sentido de que siempre voy a preferir a alguien con peso de más que a alguien con problemas mentales de más . Los que la habéis sufrido , sabéis que ese tipo de obsesiones comen el cerebro , así que me alegra que estéis aquí porque seguramente habéis encontrado el equilibrio y aquí hay muchas personas que nos vamos a ayudar a mantenerlo ( en todos los aspectos ) . @USER tú ya estabas bien hasta en la posguerra jajaja Uy , carne ... yo , que si paso hambre sería capaz de comerme a mi vecino ... ( weno no , que está pasaílla la carne del hombre , pobresillo ... ) Ah , y mi gato ... pero ése no se come cara sonriendo con ojos de corazón ya os mandaré alguna foto ... me gusta el loro jose ! Lo llevas de feria tb ? Bienvenidos a los nuevos ... y a las expresiones de mi Lu ... , que pa mí son nuevas también cara sonriendo con sudor frío Waw @USER , ánimo ! Oye , y a vosotros quién os graba entrenando ? Yo como habitualmente entreno sola ... 🤷🏻‍♀ Bueno veo que aquí estáis tos sin comer , así que yo me voy al lío también , qué mañana es lunes y se me acaban las excusas , así que hoy toca capricho ! Por cierto @USER cuídate y qué no se infecte ! cara lanzando un beso cara lanzando un beso cara lanzando un beso En su casa andará cara llorando de risa Ah ! Sergio decía batido de proteínas , pero el predictivo ... y cuídate ese músculo ! Pd . Lo siento family , entro cuando puedo , pero os leo cara sonriendo con sudor frío cara guiñando el ojo Nueva semana , no excuses . bíceps flexionado tono de piel claro bíceps flexionado tono de piel claro bíceps flexionado tono de piel claro ( Y por cierto , esta semana pasada , para que os sirva de consuelo , he tenido que comer de MCdonald's y porquerías toda la semana , que comer a las 5 de la tarde no te lo ponen en cualquier sitio . Voy a acabar cambiando de curro , en serio cara de desaprobación ) Si es que no me dejan entrar a juicios con el tupper ... lo mismo si les digo que les llevo el desayuno a los jueces ... cara sonriendo con los ojos cerrados cara sacando la lengua y guiñando un ojo cara llorando de risa cara lanzando un beso cara lanzando un beso Quién tenía las nano ? Dicen que también son multifuncionales . Valen para correr también ? Estoy mirando el modelo , pero la suela no sé ... Gracias Carlos . Son de trail ? Gracias ! Vi que el modelo ponía tr y de ahí la confusión . Quiero intentar preparar los 101 de ronda para el año próximo , a ver si llego . Me partía escuchando esto ayer Molan . Tú en tu casa tenías uno montado por ti , no ? Ángel , te dice en el diagnóstico edema de tendón . Eso significa sobre esfuerzo , inflamación y generación de líquido para protegerse el cuerpo . Creo , por lo que he leído , y por el tema de edemas ( yo tuve uno ) , que reposo , cremitas y tiempo es lo recomendable . @USER al final tomarás preentreno ? Todo va a depender de lo que tomes ... yo tomo termogénico . Si lo que quieres es acelerar para mayor quema corporal , míralo . A mí me va bien , antes del cardio . Estoy contenta , voy bajando % en grasa . cara feliz con ojos sonrientes @USER cómo sabes tanto ? cara estupefacta manos aplaudiendo tono de piel claro a ver , voy a leer lo de weider y demás ... en qué se diferenciaba la técnica y eso ... Modo nostalgia on cara sacando la lengua y guiñando un ojo cara sonriendo con los ojos cerrados Jajajajaja ... me meo con las historias cuando os leo de seguido ... cara llorando de risa Bienvenidos a los nuevos , y que todos tengáis buen día cara feliz con ojos sonrientes cara sonriendo con ojos sonrientes claroooo , pero chiquillo , dónde voy a estar yo mejor ! Además , he cambiado pr fin de móvil y éste tengo que saturar lo pero ya ! cara llorando de risa cara llorando de risa cara llorando de risa Aaaahhh , y estás mejor ? cara feliz con ojos sonrientes No la hago en plan dieta , tengo una específica de endocrino que repito de cuando en cuando y ajusto peso . Aumento cardio , y cuido cenas . Mis batidos de protes , 5 comidas al día , y de momento funciona . No me gustan las dietas porque crean frustración . Si las haces , te frustran por lo que no comes , si no las haces , porque te la estás saltando . Así que trato de comer sano y ya . cara feliz con ojos sonrientes Yo uso uno de weider , termogénico ; he probado otros , pero es con el que he notado cambios . Bienvenidos a los nuevos bíceps flexionado tono de piel claro cara feliz con ojos sonrientes Buenos días ! cara feliz con ojos sonrientes Cuando yo entré aquí y necesitaba opinión , y sólo existía este grupo , siempre se me ha dado . Hace mucho que estoy , y ya a algunxs os considero amistades . No importa que existan otros grupos , siempre habrá muchos más lugares , y cada uno se quedará allá donde quiera estar . cara feliz con ojos sonrientes Julián , me parece genial que explores tus límites , siempre con cautela y buen asesoramiento . Ya contarás si funciona ! cara feliz con ojos sonrientes Oye qué sandía joer ! Qué antojo me habéis creado ! cara saboreando comida No sé si os he contado que me he comprado una bici , una cosa de paseo , claro , que el cardio ya lo hago en el gym . Estoy bastante emocionada ( reconozco que mucho spinning , pero a la hora de montar en bici , me cagaba ) , y salí 3 días esta semana . Espero continuar acelerando metabolismo , eso ayudará al gasto continuo . Lu ... Luuu , ya mismo te sigo los pasos con la moto grande ! cara llorando de risa ( conste que 125 sí conduzco jeje ) Me gustan los chistes de aquí , jajaja , sin ingeniosos y me parecéis muy divertidos . Bienvenidos a los nuevos . cara feliz con ojos sonrientes @USER Bonita familia ! @USER has probado esas protes ? No sé si son de fiar ... @USER bienvenido . Cuidado con las lesiones , suelen repetirse si no las curas bien . Y para empezar , lo mejor es eso , empezar , pero poco a poco . Creo que quien dijo que el deporte es salud se lució , porque será porque se nota que tenías salud cada vez que te lesionas , porque creo que aquí más de unx nos lesionamos una tras otra cara llorando de risa ( yo al menos cara con ojos en blanco ) te deseo suerte en las opos . Juliiiii , cuándo me has hecho una foto ? ( Ahora adivináis cuál de las dos soy jajjajajajajajajja ) Qué tengáis feliz finde , yo me voy a entrenar ya cara feliz con ojos sonrientes cara lanzando un beso Así sueno yo ? cara llorando de risa cara llorando de risa cara llorando de risa Juliiiii no es oro to lo que reluce cara llorando de risa cara llorando de risa cara llorando de risa Lo probaré cara saboreando comida No jesús , soy de Málaga , aunque voy algunas veces por Sevilla cara feliz con ojos sonrientes Pero nena , si te veo en moto muchas veces , no ? cara sonrojada Me gusta esa frase . Hola ! Lu ... es verdad , nena , llevas razón , en moto no , te vi con casco ... debí imaginar el resto cara sonriendo con sudor frío el pilates y el yoga no son lesivos si se hacen bien posturalmente , y poco a poco ... cuidado con forzar ... yo hago yoga , por estirar la musculatura y no quedarme tocho , como er @USER cara sacando la lengua y guiñando un ojo @USER y con la hiper laxitud no has tenido lesiones ? Yo vuelco demasiado las rodillas hacia atrás , y ando de lesión en lesión ... de hecho , la semana pasada me dio un tirón en clase de bodypump ... Veo que habéis estado hablando precisamente de rodillas , voy a mirar lo que ha mandado @USER de la biomecánica de rodilla ... Respecto a la suplementación , yo he tomado la básica , pero siempre con periodos de descanso . Y lo de los sarms voy a leerlo , no puedo opinar aún ... @USER me alegra que vuelvas a entrenar . Victor las gelatinas de proteína del merca monas a mí me gustan . ... alguien dijo nocilla ? Bombones ? Fondue de chocolate ? cara saboreando comida cara saboreando comida cara saboreando comida @USER volumen , aunque espero que ya hayas empezado bíceps flexionado tono de piel claro Bienvenidos a los nuevos , por cierto . Bueno que no me quiero enrollar mucho , que luego me creo la fama , y con razón cara sacando la lengua y guiñando un ojo este mes es el peor en mi curro ( y mira que los demás son malos ) y vamos a tope , así que perdonad que os lea de golpe . Leticia espero que estés mejor . Y Angel espero que tb . @USER las personas en línea es como en wasap , están dentro de la app pero no tienen que estar leyendo el grupo . De momento yo sigo con entrenamiento general , y ahora que tengo la bici , salgo a montar algunos días , pero de manera relajada . No se lo digáis a nadie , pero mucho spinning , y ahora estoy aprendiendo lo de montar en bici jaja . Y con entrenador personal empiezo en agosto , ya os contaré . Buenas noches , espero que no os aburráis mucho con el resumen jeje . cara feliz con ojos sonrientes bíceps flexionado tono de piel claro Hola ! Ya estoy por aquí , me fui unos días a Cádiz cara sonriendo con ojos de corazón he alucinado con la noticia del chaval que muere por exceso de proteínas ... eso puede pasar ? cara sonrojada y por la cafeína ? Alguien sabe si con los termogénicos se produce algo similar ? Colágeno estoy tomando yo también pue la rodilla , juli . Y mejoró , también . Joe , yo quiero un abdomen como el de Ainara . En Cádiz el domingo amaneció con niebla y frío , vaaaya , mangas largas . Pero después , despejó y hasta me quemé andando por la calle ... Y una preguntilla ... qué diferencia hay básicamente a nivel de resultados entre hacer actividades tipo bodypump y hacer máquinas ? Y cuántas veces a la semana se podrían compaginar cada ? Si lo sabéis , porfa . Ufff dietas en vacaciones , es casi imposible ... ",0
subject186,"Trabajo de panadero a mediodía voy al gimnasio 3 horas diarias he perdido en un año 58 kg Pesaba 149 kg y nido un metro 90 Me llevaba hasta 3 horas en una cinta de andar diariamente y después hacía pesas Hace más quién quiere que quién puede Yo todos los días me como un bollo pequeño con filetes de caballa para desayunar Te van dejando y al final te dejo besos cada día estoy más contento de haber perdido tanto peso El del gimnasio me dice que me va a tener que poner en nómina y un colchón Y cuando estoy en el gimnasio desconecto de todo Nunca he corrido en la cinta siempre han dado ligero y ahora la pongo inclinada al máximo No lo pongo a 6,5 i7 Y ahora la pongo inclinada a 15 Si lo pones a velocidad alta solo qué más líquido y masa muscular y es mejor ir a una velocidad moderada para perder grasa Hoy he hecho pecho Trice hombro y abdominales Empezado a las 15:30 y acabo de terminar Los primeros son con leche Y estos son con agua También sirve para hacer helado Hoy aquí hacía calor de verano por la tarde Hoy aquí había 27 grados A las 3 de la tarde pulgar hacia arriba cara radiante con ojos sonrientes Son las fotos que más me gusta salida del sol No las hago por un hobby Dorsales y bíceps cardio Espiga rellena de jamón serrano realizada por mí ",0
subject169,"Buenos dias y gracias Estoy un poco perdido en todo esto pero aprendere a entrenar Yo quiero bajar grasa , no tengo mucha pero si un poco de panza . Peso 77 kg mido 1,70 , aparentemente estoy bien físicamente , ni gordo ni delgado.estaba pensando en hacer ejercicios con poco peso para marcar.no me quiero poner enorme.que me aconsejais ? Y buenas tardes cara feliz con ojos sonrientes Alguna tabla hit con poco peso y cardio Pero la calistenia es complicada no ? cara de desaprobación cara de desaprobación Joer tampoco estoy hecho un adefesio mono con los ojos tapados Si eso me han dicho que va bien Joer si yo creo que lo que mas me duele es la dieta Simplemente un cuerpo bien Ahora gasto una 40 y una L Pues eso que la verdad que como regular y todo eso Estoy en un gym No hay es un low cost Aqui tb se aprende Muchas gracias A ver si me orientais y me pongo en forma Bueno en.otro ratito hablamos cara radiante con ojos sonrientes cara sonriente Buenos dias y gracias ! ! creo que si que hare eso ... después de navidades le pegare duro , mientras calentare motores .. cara radiante con ojos sonrientes Buenos dias y gracias ! ! creo que si que después de navidades le dare caña ... pero ire calentando motores cara radiante con ojos sonrientes cara radiante con ojos sonrientes ",0
subject190,"Una preguntilla respecto a sentadilla en multipower ( si , los rocosos de verdad la hacen libre en rack etc etc ) . En mi gim hay una multipower con la guia de la barra inclinada . Para hacer sentadilla , en q lazo hay q ponerse ? Ni yo , en 15 años xd La inclinación está algo exagerada . Si , he buscado y veo de todo . Hace 2 años tuve una hernia por una mala posición en multipower . Quería estar seguro q desde entonces me da cierto respeto Los dos monitores me dicen q es como abajo . Pero yo veo que abajo hay una mayor resistencia cuando estas abajo y en la foto de arriba el esfuerzo es más uniforme Q es una especie de sentadilla hack Habéis probado el queso quark del aldi ? Tiene mejores macros q el típico queso batido Ya , si desde que me lesioné no volví a tocar una multipower para hacer sentadilla , q he obliga a un movimiento q quizá no sea el mejor para tu colocación . Pero al cambiar de gim tengo el cacharro este Lo principal de la época de definición es además de controlar dietas , no dejar de entrenar fuerza me pareció leer en una entrevista al chuache q nunca entrenaba brazo yop me hago un batidete de bcaa 4:1 : 1 y 5gr de gluta para intra En el golden axe Ufff tan pronto metería algo de absorción rápida tipo fruta , plátano , etc , sumado a tortillas de copos de avena etc Pero ligero porq en un wod quizá lo tires todo cara vomitando cara vomitando cara vomitando Es mi opinión . Luego hay quien puede hacerse maratones en ayunas A ver si el resto de rocosos te dicen más Pero ten en cuenta q en teoría en ayunas estás vacío de glucógeno Te recomendaría llevarte un batidete de gluta y bcaa No pasa nada si me lo tomo no ? Bueno el de la derecha casi 2 ese es el leñador , no ? Las abs se ven cuando se define y se hace dieta , pero hay q pasarse un tiempo teniendo fe , mucha fe , porque normalmente no se ven los progresos xd cara llorando de risa Yo empece el gim sin llegar a 5 abs y con 30 kilos de más xD . Tarde , pero ahí tengo mis 6pack La rueda yo diría q hay q vigilar mucho el mantener la espalda con buena posición y no cargar la zona lumbar En el momento de la extensión Y de paso cortas el césped ",0
subject201,Uff aki donde yo vivo tienes suerte si puedes ver una peli . Yo soy d cuba Y depnde del tipo d ron q tomes.pq los reservas estan bien buenos Na esto esta bueno pero hay q tener $ pa vivir la parte q sirve . Si no estas jodio No realmente aki para poder tener una dieta rica en proteinas c pasa trabajo bastante pizza.pero con esa no aumentas ni una libra d masa muscular . Imaginate los q queremos mejorar el fisico . Y conseguir los suplementos Yo compre uno a 45 cuc dice q aumenta 6 lbs d masa magra Por eso es q aki la gente vive consumiendo dexametasona y testosterona . Mira a mi me paso lo mimso q a ti comence a bajar sin saber el pq . y comence a aumentar al incrementar las horas d sueño . Pero tienes la rodilla inflamada o es solo dolor ? Yo los he tomado por corto tiempo y hasta ahora no me han echo daño Si pero la cosa esta en eso.yo los use para salir de un bache en donde por mas q subiera el peso no aumentaba . ,0
subject128,"si dejo de comer y vuelvo a comer no puedo pararr ¿ Cuanto tiempo llevas así ? yo quiero vomitar pero solo con el hecho que me escuchen me aterra ¿ cuántas veces comen al día ? por lo que veo algunas solo desayunan o almuerzan y has visto cambios ? ? yo tengo bastante busto y cuando me pongo ropa floja me veo más gorda gato llorando gato llorando yo hoy comi 4 galletas y un mango con pollo , no puedo ni vomitar porque esta ocupado el baño cara llorando cuanto se podra bajar sin comer por 3 semanas ? haha m urge cara llorando fuerte ya lo debes de serr ¿ qué es lo que quieres hacer para ser perfectaa ? tal vez no contesten , pero por algún comentario que hicieron sobre su cuerpo quieren bajar de peso . ¿ Cuál fue ? ¿ cuánto pesas ahorita ? yo he intentado dejar de comer pero es tan difícil , mi mamá hace poco se entero y todas las mañanas me levanta para comer yo lo meto en las bolsas de short mientras se va luego lo tiro pero aquella ansiedad por comer y comer no se quita se controlarme pero aún no del todo hey , felicidades has bajado bastante sigue así yo solo he podido bajar 4kg , estaba en 58 ahora en 54 pero a veces me da por comer y bajo y subo pero en el cuarto día me sentia super débil me tome un vaso de café y estuve mejor holaa , lo más recomendable es que busques ayuda y creeme que todas / os estamos en la misma entonces no podriamos ayudarte mucho pero animo , ojalá lo logres corazón creciente no me deja escribirte al privadoo hablarles y así hacer que se distraigan o en una que se volteen esconderla en vaso o servilleta , también lo que te alcanze puedes acomodarlo en tu boca y luego escupirlo o luego de comer te bañas y vomitas con el agua no se escuchara oigaan si pasa 20 minutos después de comer puedo vomitar todo ? ? ? no sé si te ayude pero a veces es por la posición si lo haces sentada en el sentido de que por ejemplo solo te sentas en la taza del baño costara un poco más oigan , el martes es mi cumple y ese día saldre con mi novio a comer comida china pero el fin ire con unos amigos a bailar tengo miedo de tomar de más o comer de más , ayuda ): aquí son las 2:24 pm no había comido en 2 días , me fui a comprar una ensalada traía pepino , tomate , lechuga y zanahoria , no me la termine toda 2 jugos de naranja y 1 bolsa de rosquillas :( me queda algo socado estoy pesando ahorita 107.5 libras , si ayuno desde hoy hasta el martes creen que baje ? ojalá no tenga efecto rebote de igual manera iré a caminar para caminar unas 300 calorias y luego ire a pesarme , tendria que ir a una farmacia ya que aún no tengo mi bascula , aquí esta a $ 36 así que en estos días la compro sii , cuando vengo a mi casa vengo rojisima aquí el sol es horrible si subo de peso me voy a desanimar un montoón si ando ganas de cancelarle a mi novio por eso sii , por eso quiere que vayamos a comer al menos que lo haga y luego lo vomite llevo tiempo sin vomitar la última vez me costo un montón definitivamente no vuelvo a comer así ayer pesaba 107.5 ahorita fui a pesarme y peso 108 pero si ni comi mucho solo una ensalada y unas rosquillas saben alguna aplicación en donde se puede ver hasta los huesos ? ? ? tienen alguna cuenta de netflix que me presten ? solo es para verla porque me salen muchos videos en tik tok y me mata la curiosidad ya que igual dicen que dan tips haha Aguantá reina , no pienses en todo lo que queres comer , pensá en todo el peso que vas a perder si AGUANTAS . Nunca te olvides de esas prendas de ropa que tanto te gustan y que ves en las vidrieras de las tiendas puestas en maniquíes con un lindísimo cuerpo , si AGUANTAS , va a quedarte igual algún día . AGUANTÁ por vos , por todas las veces que te sentiste incómoda siendo la persona más gorda en un lugar , por las veces que viste la diminuta panza de tu amiga y deseaste ser como ella . AGUANTÁ . Solo tenés que hacer eso , no consumas harinas , no consumas azúcares y JAMÁS pases las 1000 calorías . Hacé ejercicio , VOS PODES . Y creeme , lo vas a agradecer cada vez que te veas al espejo y recuerdes lo fuerte que sos . cómo así ? ? comías poco y lo vomitabas ? ? y qué comias ? un ejemplo bellaaa yes ! luego cuando se andan restringiendo tanto cuando comen pierden el control y viene el ciclo de atracón luego entrar a la bulimia y aumentan muy rápido por el efecto rebote ",1
subject153,"Bien gracias.Si practico y me encanta el deporte Claro bíceps flexionado bíceps flexionado Hola Julián si soy toñi cara feliz con ojos sonrientes cara feliz con ojos sonrientes Gracias por acortarte estuve un tiempo desconectada ahora vuelvo a estar operativa Gracias , no y no creo que retome los estudios me es complicado con el trabajo quedara en vocación cara triste pero aliviada La verdad me da mucha pena pero no tengo tiempo así que nada aunque sida leyendo etc ... No quedara en nada más Si ya cuando tenga una hija le daré esa vocación mía cara sacando la lengua y guiñando un ojo me encanta sinceramente Buenos días family comenzamos el día . Tal vez sería bueno que me presentará un poco Me llamo toñi actualmente resido en Almería tengo 28 y me encanta el deporte y todo lo relacionado con el . Practico danza y entreno en casa ya que no tengo mucho tiempo para el gym cara feliz con ojos sonrientes disculpar por no presentarme antes Vale encantada lu cara feliz con ojos sonrientes Hola buenas tardes a tod @s una pregunta dietas para definición ? ? Sabéis ? ? cara pensativa O se si me equivoco corregirme porfa Gracias bíceps flexionado Perfecto lo voy a probar gracias Eso está muy bien manos aplaudiendo Que chulo mucho ánimo bíceps flexionado bíceps flexionado Vamossssss cara llorando de risa cara llorando de risa Para que me partan soy más de verlo Si pero con precaución siempre cara llorando de risa cara llorando de risa na estaría guay pero me daría miedo la verdad De pequeña era portera y siempre acababa fatal cara llorando de risa cara llorando de risa cara llorando de risa No todo el mundo nace sabiendo pero aprendí mucho cara feliz con ojos sonrientes Buenos días buena motivación para seguir bíceps flexionado Buenos días cara feliz con ojos sonrientes Encantada guardiana , yo ya termine de entrenar ahora desayuno que me dio hambre jjj Que te mejores lu abrazo grande Que guay me encanta la piscina nadar es muy bueno . Yo salí a correr por la playa , cardio más Abdominales piernas haré mañana por zona de montaña , a tope Pasar un feliz domingo cara feliz con ojos sonrientes Buenos días family empezamos semana feliz día cara lanzando un beso Cierto día de la merced creo Felicitare a mi tía cara feliz con ojos sonrientes bíceps flexionado Vamos ! ! ! Pasar buena tarde yo entrene esta mañana ahora en el trabajo Igualmente pasar una feliz noche Hola grupito como va este día ? Ya estamos a viernes un último empujón Buenos días , feliz fin de semana family cara con manos abrazando cara con manos abrazando Buenos días bienvenido cara con manos abrazando , feliz día Hola buenas noches grupo cara feliz con ojos sonrientes que chulo @USER Esta muy bien señal de aprobación con la mano yo algo tengo pensado en mi casa pero poco a poco Hola grupo , pasar un buen día queda poco ya para el finde un abrazo Buenos días feliz finde . Bienvenido V Buenos días familia disculpar mi ausencia estoy bastante liada con el trabajo . Pero os leo en cuanto puedo . A seguir así guerreros / as Me da verguenza cara sonriendo cara saboreando comida Que chulos lu cara feliz con ojos sonrientes Buenos días grupo . Me alegro que estés mejor MJ . Pasar un buen domingo hoy yo descanso que me hace falta Hola a tod @s disculpar mi ausencia . Bienvenido Bienvenid @s a los nuevos mano saludando Claro que si cara sonriente ",0
